game_id,player_id,player_name,market_slug,line,best_over_price,best_over_book,best_under_price,best_under_book,best_moneyline_price,best_moneyline_book,num_books
2978642,12619,Baker Mayfield,passtd,1.5,142,caesars,-176,caesars,,,3
2978658,14442,Joe Burrow,intsthrown,0.5,-127,caesars,101,draftkings,,,2
2978686,14416,Jalen Hurts,intsthrown,0.5,126,draftkings,-148,caesars,,,2
2978392,12561,Lamar Jackson,intsthrown,0.5,133,draftkings,-170,draftkings,,,2
2978653,17673,Drake Maye,intsthrown,0.5,-134,draftkings,107,caesars,,,2
2978642,12619,Baker Mayfield,intsthrown,0.5,-118,caesars,-106,draftkings,,,2
2978649,15872,Malik Willis,intsthrown,0.5,-136,draftkings,107,draftkings,,,2
2978649,19309,Chris Bell,recs,1.5,-137,draftkings,112,fanduel,,,3
2978645,15876,James Cook,recs,1.5,-154,fanduel,128,draftkings,,,3
2978666,19313,Malachi Fields,recs,2.5,151,caesars,-186,draftkings,,,3
2978645,18445,Omarion Hampton,recs,1.5,-148,fanduel,128,draftkings,,,3
2978653,18517,TreVeyon Henderson,recs,1.5,-102,fanduel,-116,draftkings,,,3
2978662,14458,Jerry Jeudy,recs,1.5,-132,fanduel,101,caesars,,,2
2978649,19240,Emmett Johnson,recs,1.5,-102,draftkings,-124,draftkings,,,3
2978642,11763,Aaron Jones,recs,1.5,-188,fanduel,,,,,1
2978672,11863,Cooper Kupp,recs,2.5,124,fanduel,-148,draftkings,,,3
2978665,18449,Woody Marks,recs,1.5,-148,fanduel,124,draftkings,,,3
2978642,17763,Jalen McMillan,recs,1.5,120,fanduel,-124,draftkings,,,3
2978666,14510,Darnell Mooney,recs,1.5,100,fanduel,-112,draftkings,,,3
2978392,10994,Chris Moore,recs,1.5,100,fanduel,-121,draftkings,,,3
2978658,11698,Samaje Perine,recs,1.5,-125,caesars,-104,fanduel,,,2
2978666,13590,Tony Pollard,recs,1.5,144,fanduel,-167,draftkings,,,3
2978666,12616,Calvin Ridley,recs,1.5,127,draftkings,-148,fanduel,,,3
2978666,18514,Cam Skattebo,recs,2.5,166,caesars,-185,draftkings,,,3
2978649,15831,Tyquan Thornton,recs,1.5,117,caesars,-145,draftkings,,,3
2978653,18524,Bhayshul Tuten,recs,1.5,-114,draftkings,-108,fanduel,,,3
2978665,16847,Jared Wayne,recs,1.5,154,fanduel,-163,draftkings,,,3
2978642,16895,Jordan Addison,recs,3.5,130,draftkings,154,fanduel,,,3
2978672,17811,AJ Barner,recs,2.5,-122,draftkings,-104,draftkings,,,3
2978683,11805,Evan Engram,recs,2.5,-120,draftkings,-105,caesars,,,3
2978658,12764,Mike Gesicki,recs,2.5,-116,draftkings,-108,draftkings,,,3
2978645,18478,Tre' Harris,recs,2.5,-132,draftkings,108,fanduel,,,3
2978674,17674,Marvin Harrison,recs,2.5,120,draftkings,-153,draftkings,,,3
2978666,18503,Gunnar Helm,recs,2.5,-114,fanduel,-110,draftkings,,,3
2978392,13427,Justice Hill,recs,2.5,148,caesars,-184,draftkings,,,3
2978653,11861,Mack Hollins,recs,3.5,145,caesars,132,draftkings,,,3
2978642,19320,Ted Hurst,recs,2.5,135,caesars,-156,draftkings,,,3
2978642,17784,Bucky Irving,recs,2.5,-114,fanduel,100,draftkings,,,3
2978645,16899,Quentin Johnston,recs,3.5,139,caesars,-165,draftkings,,,3
2978662,18516,Quinshon Judkins,recs,2.5,106,fanduel,-122,draftkings,,,3
2978686,19231,Makai Lemon,recs,2.5,101,draftkings,-128,draftkings,,,3
2978653,15372,Rhamondre Stevenson,recs,2.5,104,draftkings,-133,draftkings,,,3
2978653,17017,Brenton Strange,recs,3.5,137,draftkings,134,fanduel,,,3
2978686,16658,Dontayvion Wicks,recs,3.5,140,fanduel,-159,draftkings,,,3
2978392,15306,Javonte Williams,recs,2.5,-150,caesars,126,draftkings,,,3
2978649,16661,De'Von Achane,recs,3.5,-122,fanduel,-102,draftkings,,,3
2978665,8627,Keenan Allen,recs,3.5,-107,draftkings,-102,fanduel,,,3
2978658,16934,Chase Brown,recs,3.5,116,draftkings,-137,caesars,,,3
2978662,19242,KC Concepcion,recs,3.5,-129,draftkings,101,draftkings,,,3
2978672,10133,Stefon Diggs,recs,4.5,137,caesars,130,fanduel,,,3
2978642,18549,Emeka Egbuka,recs,4.5,129,caesars,125,draftkings,,,3
2978683,18497,Terrance Ferguson,recs,3.5,-143,caesars,112,fanduel,,,2
2978392,17974,Ryan Flournoy,recs,3.5,107,caesars,-132,draftkings,,,3
2978642,11718,Chris Godwin,recs,3.5,126,draftkings,-159,caesars,,,3
2978665,16932,Xavier Hutchinson,recs,3.5,119,draftkings,-136,fanduel,,,3
2978666,16033,Isaiah Likely,recs,4.5,138,caesars,125,draftkings,,,3
2978653,13517,Jakobi Meyers,recs,3.5,105,draftkings,-130,fanduel,,,3
2978686,11429,Kalif Raymond,recs,3.5,148,caesars,-180,fanduel,,,2
2978666,15838,Wan'Dale Robinson,recs,3.5,109,draftkings,-125,fanduel,,,2
2978678,16694,Tre Tucker,recs,3.5,-106,caesars,-114,draftkings,,,3
2978649,15909,Kenneth Walker,recs,3.5,120,fanduel,-138,draftkings,,,3
2978658,15984,Jaylen Warren,recs,3.5,-114,fanduel,-114,fanduel,,,2
2978649,17687,Xavier Worthy,recs,3.5,-114,fanduel,-108,draftkings,,,3
2978678,17693,Brock Bowers,recs,4.5,-102,fanduel,-112,draftkings,,,3
2978662,17976,Jalen Coker,recs,5.5,133,caesars,122,draftkings,,,3
2978649,8783,Travis Kelce,recs,4.5,-102,fanduel,-119,draftkings,,,3
2978645,16697,Dalton Kincaid,recs,4.5,112,caesars,-136,draftkings,,,3
2978662,18547,Tetairoa McMillan,recs,4.5,-113,draftkings,-102,fanduel,,,3
2978666,17704,Malik Nabers,recs,4.5,-107,caesars,-114,fanduel,,,3
2978678,17975,Devaughn Vele,recs,4.5,128,caesars,-153,draftkings,,,3
2978665,18534,Tyler Warren,recs,4.5,-120,draftkings,104,fanduel,,,3
2978653,16690,Parker Washington,recs,5.5,134,caesars,119,draftkings,,,3
2978683,9455,Davante Adams,recs,5.5,-129,caesars,104,draftkings,,,3
2978642,14509,Justin Jefferson,recs,5.5,-132,draftkings,105,draftkings,,,3
2978678,15895,Chris Olave,recs,6.5,116,caesars,128,fanduel,,,3
2978392,15853,George Pickens,recs,5.5,117,caesars,-141,draftkings,,,3
2978665,12514,Dalton Schultz,recs,5.5,109,caesars,-125,draftkings,,,3
2978658,15183,Ja'Marr Chase,recs,6.5,-111,draftkings,-108,fanduel,,,3
2978392,14411,CeeDee Lamb,recs,6.5,-122,draftkings,-103,draftkings,,,3
2978656,15332,Amon-Ra St. Brown,recs,7.5,130,fanduel,-150,draftkings,,,3
2978642,15222,Kenny Gainwell,rushrec,32.5,-118,fanduel,-110,fanduel,,,1
2978674,19235,Jeremiyah Love,rushrec,55.5,-114,fanduel,-114,fanduel,,,1
2978665,13556,David Montgomery,rushrec,60.5,-114,fanduel,-111,draftkings,,,2
2978683,15807,Kyren Williams,rushrec,71.5,-114,fanduel,-114,fanduel,,,1
2978656,15810,Breece Hall,rushrec,84.5,-111,draftkings,-113,fanduel,,,2
2978686,12507,Saquon Barkley,rushrec,90.5,-113,draftkings,-113,draftkings,,,2
2978662,15242,Chuba Hubbard,rushrec,90.5,-113,draftkings,-112,draftkings,,,2
2978678,18487,Ashton Jeanty,rushrec,97.5,-112,draftkings,-114,draftkings,,,2
2978392,10819,Derrick Henry,rushrec,107.5,-111,draftkings,-114,fanduel,,,2
2978665,14455,Jonathan Taylor,rushrec,107.5,-112,draftkings,-114,draftkings,,,2
2978656,16808,Jahmyr Gibbs,rushrec,128.5,-112,draftkings,-114,draftkings,,,2
2978666,13590,Tony Pollard,recyds,6.5,-109,caesars,-104,draftkings,,,3
2978653,18517,TreVeyon Henderson,recyds,9.5,-109,caesars,-110,draftkings,,,3
2978653,18524,Bhayshul Tuten,recyds,9.5,-111,draftkings,-113,draftkings,,,3
2978649,19240,Emmett Johnson,recyds,10.5,-110,draftkings,-111,draftkings,,,3
2978645,15876,James Cook,recyds,11.5,-111,draftkings,-110,caesars,,,3
2978645,18445,Omarion Hampton,recyds,11.5,-110,caesars,-106,draftkings,,,3
2978665,18449,Woody Marks,recyds,12.5,-111,draftkings,-113,draftkings,,,3
2978666,18514,Cam Skattebo,recyds,12.5,-111,draftkings,-113,draftkings,,,3
2978665,16847,Jared Wayne,recyds,13.5,-114,draftkings,-109,draftkings,,,3
2978662,18516,Quinshon Judkins,recyds,13.5,-110,draftkings,-110,caesars,,,3
2978392,13427,Justice Hill,recyds,13.5,-112,draftkings,-111,draftkings,,,3
2978642,11763,Aaron Jones,recyds,13.5,-114,fanduel,-114,fanduel,,,2
2978642,17763,Jalen McMillan,recyds,14.5,-111,draftkings,-112,caesars,,,2
2978666,12616,Calvin Ridley,recyds,14.5,-110,draftkings,-114,draftkings,,,3
2978653,15372,Rhamondre Stevenson,recyds,14.5,-107,draftkings,-114,fanduel,,,3
2978642,17784,Bucky Irving,recyds,16.5,-109,draftkings,-113,caesars,,,3
2978392,15306,Javonte Williams,recyds,16.5,-108,caesars,-108,draftkings,,,3
2978666,14510,Darnell Mooney,recyds,18.5,-109,draftkings,-112,caesars,,,3
2978649,15831,Tyquan Thornton,recyds,20.5,-108,draftkings,-114,fanduel,,,3
2978392,10994,Chris Moore,recyds,21.5,-109,draftkings,-114,fanduel,,,3
2978666,18503,Gunnar Helm,recyds,21.5,-114,fanduel,-108,draftkings,,,3
2978662,14458,Jerry Jeudy,recyds,20.5,-114,fanduel,-114,fanduel,,,2
2978672,17811,AJ Barner,recyds,21.5,-114,fanduel,-109,draftkings,,,3
2978683,11805,Evan Engram,recyds,21.5,-113,draftkings,-108,draftkings,,,3
2978672,11863,Cooper Kupp,recyds,21.5,-108,draftkings,-114,fanduel,,,3
2978658,16934,Chase Brown,recyds,21.5,-114,fanduel,-108,draftkings,,,3
2978649,19309,Chris Bell,recyds,22.5,-109,draftkings,-114,fanduel,,,3
2978642,19320,Ted Hurst,recyds,24.5,-113,draftkings,-111,draftkings,,,3
2978686,19231,Makai Lemon,recyds,24.5,-114,draftkings,-110,draftkings,,,3
2978649,15909,Kenneth Walker,recyds,23.5,-110,caesars,-110,draftkings,,,3
2978666,19313,Malachi Fields,recyds,23.5,-112,draftkings,-112,draftkings,,,3
2978658,12764,Mike Gesicki,recyds,24.5,-110,draftkings,-114,draftkings,,,3
2978658,15984,Jaylen Warren,recyds,23.5,-114,fanduel,-114,fanduel,,,2
2978686,11429,Kalif Raymond,recyds,24.5,-114,fanduel,,,,,1
2978649,16661,De'Von Achane,recyds,27.5,-109,draftkings,-114,fanduel,,,3
2978653,17017,Brenton Strange,recyds,27.5,-111,draftkings,-110,caesars,,,3
2978674,17674,Marvin Harrison,recyds,30.5,-110,draftkings,-110,caesars,,,2
2978666,15838,Wan'Dale Robinson,recyds,31.5,-110,draftkings,-114,draftkings,,,2
2978392,17974,Ryan Flournoy,recyds,30.5,-114,draftkings,-110,draftkings,,,3
2978645,18478,Tre' Harris,recyds,31.5,-112,draftkings,-111,draftkings,,,3
2978665,8627,Keenan Allen,recyds,33.5,-112,draftkings,-109,draftkings,,,3
2978662,19242,KC Concepcion,recyds,33.5,-110,draftkings,-114,draftkings,,,3
2978653,11861,Mack Hollins,recyds,34.5,-112,caesars,-111,draftkings,,,3
2978653,13517,Jakobi Meyers,recyds,35.5,-109,draftkings,-113,caesars,,,3
2978672,10133,Stefon Diggs,recyds,36.5,-113,draftkings,-111,draftkings,,,3
2978645,16899,Quentin Johnston,recyds,35.5,-110,draftkings,-114,draftkings,,,3
2978642,16895,Jordan Addison,recyds,36.5,-110,draftkings,-105,caesars,,,3
2978642,11718,Chris Godwin,recyds,35.5,-112,draftkings,-110,draftkings,,,3
2978649,17687,Xavier Worthy,recyds,37.5,-110,draftkings,-111,draftkings,,,3
2978665,16932,Xavier Hutchinson,recyds,39.5,-110,draftkings,-114,draftkings,,,3
2978666,16033,Isaiah Likely,recyds,40.5,-113,draftkings,-111,draftkings,,,3
2978678,16694,Tre Tucker,recyds,40.5,-114,draftkings,-110,draftkings,,,3
2978686,16658,Dontayvion Wicks,recyds,41.5,-112,draftkings,-112,draftkings,,,3
2978665,18534,Tyler Warren,recyds,46.5,-111,draftkings,-113,draftkings,,,3
2978678,17975,Devaughn Vele,recyds,48.5,-112,draftkings,-112,draftkings,,,3
2978678,17693,Brock Bowers,recyds,49.5,-113,draftkings,-111,draftkings,,,3
2978642,18549,Emeka Egbuka,recyds,48.5,-112,draftkings,-112,draftkings,,,3
2978683,18497,Terrance Ferguson,recyds,49.5,-114,fanduel,-114,fanduel,,,2
2978665,12514,Dalton Schultz,recyds,51.5,-110,draftkings,-114,draftkings,,,3
2978649,8783,Travis Kelce,recyds,52.5,-110,draftkings,-114,draftkings,,,3
2978645,16697,Dalton Kincaid,recyds,56.5,-114,draftkings,-110,draftkings,,,3
2978666,17704,Malik Nabers,recyds,56.5,-111,draftkings,-113,draftkings,,,3
2978662,17976,Jalen Coker,recyds,60.5,-110,caesars,-112,draftkings,,,3
2978662,18547,Tetairoa McMillan,recyds,61.5,-112,draftkings,-110,draftkings,,,3
2978392,15853,George Pickens,recyds,62.5,-112,caesars,-111,draftkings,,,3
2978653,16690,Parker Washington,recyds,62.5,-110,draftkings,-114,draftkings,,,3
2978642,14509,Justin Jefferson,recyds,69.5,-114,fanduel,-109,draftkings,,,3
2978658,15183,Ja'Marr Chase,recyds,75.5,-112,draftkings,-110,draftkings,,,3
2978683,9455,Davante Adams,recyds,75.5,-112,draftkings,-112,draftkings,,,3
2978656,15332,Amon-Ra St. Brown,recyds,79.5,-110,draftkings,-114,draftkings,,,3
2978678,15895,Chris Olave,recyds,78.5,-113,draftkings,-110,draftkings,,,3
2978392,14411,CeeDee Lamb,recyds,82.5,-110,draftkings,-114,draftkings,,,3
2978662,19242,KC Concepcion,rushyds,5.5,-102,fanduel,-128,fanduel,,,1
2978658,14442,Joe Burrow,rushyds,6.5,-104,draftkings,-114,fanduel,,,3
2978392,17091,Emari Demercado,rushyds,8.5,-104,draftkings,-114,fanduel,,,2
2978392,13427,Justice Hill,rushyds,14.5,-113,caesars,-114,fanduel,,,2
2978642,12619,Baker Mayfield,rushyds,16.5,-108,draftkings,-110,caesars,,,3
2978658,11698,Samaje Perine,rushyds,14.5,-108,draftkings,-112,caesars,,,3
2978653,16933,Chris Rodriguez,rushyds,20.5,-109,draftkings,-114,fanduel,,,3
2978686,14416,Jalen Hurts,rushyds,24.5,-110,draftkings,-114,fanduel,,,3
2978649,19240,Emmett Johnson,rushyds,25.5,-110,draftkings,-114,draftkings,,,3
2978653,17673,Drake Maye,rushyds,25.5,-113,draftkings,-110,caesars,,,3
2978665,18449,Woody Marks,rushyds,28.5,-110,caesars,-112,draftkings,,,3
2978649,15872,Malik Willis,rushyds,33.5,-114,fanduel,-109,draftkings,,,3
2978653,15372,Rhamondre Stevenson,rushyds,38.5,-114,draftkings,-109,draftkings,,,3
2978392,12561,Lamar Jackson,rushyds,40.5,-110,draftkings,-107,caesars,,,3
2978653,18517,TreVeyon Henderson,rushyds,40.5,-109,draftkings,-114,fanduel,,,3
2978683,17690,Blake Corum,rushyds,46.5,-114,draftkings,-110,draftkings,,,3
2978666,13590,Tony Pollard,rushyds,49.5,-110,draftkings,-107,caesars,,,3
2978653,18524,Bhayshul Tuten,rushyds,53.5,-113,draftkings,-111,draftkings,,,3
2978642,17784,Bucky Irving,rushyds,57.5,-110,draftkings,-114,draftkings,,,3
2978674,11690,Christian McCaffrey,rushyds,57.5,-112,draftkings,-112,draftkings,,,3
2978666,18514,Cam Skattebo,rushyds,57.5,-110,draftkings,-112,draftkings,,,3
2978658,15984,Jaylen Warren,rushyds,58.5,-113,draftkings,-111,draftkings,,,3
2978392,15306,Javonte Williams,rushyds,59.5,-108,caesars,-114,draftkings,,,3
2978649,16661,De'Von Achane,rushyds,60.5,-112,draftkings,-112,draftkings,,,3
2978645,18445,Omarion Hampton,rushyds,61.5,-109,draftkings,-113,caesars,,,3
2978642,11763,Aaron Jones,rushyds,61.5,-108,caesars,-110,draftkings,,,3
2978662,18516,Quinshon Judkins,rushyds,59.5,-113,caesars,-110,draftkings,,,3
2978658,16934,Chase Brown,rushyds,63.5,-113,draftkings,-109,draftkings,,,3
2978645,15876,James Cook,rushyds,79.5,-111,draftkings,-112,draftkings,,,3
2978649,15909,Kenneth Walker,rushyds,84.5,-114,draftkings,-110,draftkings,,,3
2978683,5971,Matthew Stafford,longrush,0.5,-124,draftkings,-105,draftkings,,,1
2978666,10037,Jameis Winston,longrush,4.5,-127,draftkings,-102,draftkings,,,1
2978666,16997,Cam Ward,longrush,7.5,-125,draftkings,-104,draftkings,,,1
2978665,13491,Daniel Jones,longrush,8.5,-110,draftkings,-118,draftkings,,,1
2978678,17037,Tyler Shough,longrush,8.5,-126,draftkings,-103,draftkings,,,1
2978665,16886,C.J. Stroud,longrush,9.5,-105,draftkings,-124,draftkings,,,1
2978642,15222,Kenny Gainwell,longrush,9.5,-103,draftkings,-126,draftkings,,,1
2978645,14446,Justin Herbert,longrush,9.5,-116,draftkings,-112,draftkings,,,2
2978653,15357,Trevor Lawrence,longrush,9.5,-128,draftkings,-101,draftkings,,,1
2978666,16941,Tyjae Spears,longrush,9.5,-119,draftkings,-109,draftkings,,,1
2978672,18811,Jacory Croskey-Merritt,longrush,10.5,-121,draftkings,-107,draftkings,,,1
2978674,19235,Jeremiyah Love,longrush,11.5,-108,draftkings,-120,draftkings,,,1
2978649,11839,Patrick Mahomes,longrush,11.5,-103,draftkings,-126,draftkings,,,1
2978665,13556,David Montgomery,longrush,12.5,-116,draftkings,-111,draftkings,,,1
2978645,12483,Josh Allen,longrush,13.5,-125,draftkings,-104,draftkings,,,1
2978683,15807,Kyren Williams,longrush,13.5,-116,draftkings,-112,draftkings,,,1
2978678,18487,Ashton Jeanty,longrush,14.5,-108,draftkings,-117,draftkings,,,1
2978686,12507,Saquon Barkley,longrush,16.5,-105,draftkings,-123,draftkings,,,1
2978665,14455,Jonathan Taylor,longrush,16.5,-114,draftkings,-113,draftkings,,,1
2978392,10819,Derrick Henry,longrush,19.5,-110,draftkings,-117,draftkings,,,1
2978649,15512,Riley Patterson,kickpts,4.5,-118,draftkings,-108,draftkings,,,1
2978674,17107,Chad Ryland,kickpts,5.5,-122,draftkings,-104,draftkings,,,1
2978678,12842,Daniel Carlson,kickpts,6.5,-139,draftkings,109,draftkings,,,1
2978642,14254,Chase McLaughlin,kickpts,6.5,-103,draftkings,-124,draftkings,,,1
2978642,17922,Will Reichard,kickpts,6.5,102,draftkings,-130,draftkings,,,1
2978392,18742,Tyler Loop,kickpts,7.5,-136,draftkings,107,draftkings,,,1
2978658,15383,Evan McPherson,kickpts,7.5,-103,draftkings,-120,draftkings,,,1
2978683,17921,Harrison Mevis,kickpts,7.5,-112,draftkings,-111,draftkings,,,1
2978672,10157,Jason Myers,kickpts,7.5,-107,draftkings,-119,draftkings,,,1
2978649,11783,Harrison Butker,kickpts,8.5,100,draftkings,-128,draftkings,,,1
2978674,12582,Eddy Pineiro,kickpts,8.5,-107,draftkings,-119,draftkings,,,1
2978656,16808,Jahmyr Gibbs,firsttd,,,,,,310,draftkings,3
2978665,14455,Jonathan Taylor,firsttd,,,,,,380,caesars,3
2978392,10819,Derrick Henry,firsttd,,,,,,400,caesars,3
2978672,16654,Jaxon Smith-Njigba,firsttd,,,,,,550,draftkings,3
2978662,15242,Chuba Hubbard,firsttd,,,,,,490,fanduel,3
2978686,14394,D'Andre Swift,firsttd,,,,,,500,caesars,3
2978686,12507,Saquon Barkley,firsttd,,,,,,500,caesars,3
2978645,12483,Josh Allen,firsttd,,,,,,575,caesars,3
2978683,15807,Kyren Williams,firsttd,,,,,,575,caesars,3
2978665,13556,David Montgomery,firsttd,,,,,,550,fanduel,3
2978678,18487,Ashton Jeanty,firsttd,,,,,,550,fanduel,3
2978672,19299,Jadarian Price,firsttd,,,,,,750,fanduel,3
2978656,15810,Breece Hall,firsttd,,,,,,700,draftkings,3
2978649,16963,Rashee Rice,firsttd,,,,,,750,caesars,3
2978678,15385,Travis Etienne,firsttd,,,,,,750,fanduel,3
2978686,15406,DeVonta Smith,firsttd,,,,,,950,fanduel,3
2978683,14418,J.K. Dobbins,firsttd,,,,,,700,fanduel,3
2978658,14506,Tee Higgins,firsttd,,,,,,900,draftkings,3
2978656,15849,Jameson Williams,firsttd,,,,,,1000,draftkings,3
2978656,17033,Sam LaPorta,firsttd,,,,,,1100,fanduel,3
2978392,12559,Mark Andrews,firsttd,,,,,,1000,fanduel,3
2978674,19235,Jeremiyah Love,firsttd,,,,,,1100,fanduel,3
2978672,18811,Jacory Croskey-Merritt,firsttd,,,,,,1100,fanduel,3
2978645,12477,DJ Moore,firsttd,,,,,,1000,fanduel,3
2978683,15404,Jaylen Waddle,firsttd,,,,,,1200,draftkings,3
2978392,15210,Rashod Bateman,firsttd,,,,,,1100,draftkings,3
2978662,19298,Denzel Boston,firsttd,,,,,,1200,draftkings,3
2978658,13424,DK Metcalf,firsttd,,,,,,1200,draftkings,3
2978686,18520,Kyle Monangai,firsttd,,,,,,1100,caesars,2
2978645,15892,Khalil Shakir,firsttd,,,,,,1300,fanduel,3
2978665,16689,Josh Downs,firsttd,,,,,,1400,caesars,3
2978674,15976,Tyler Allgeier,firsttd,,,,,,1100,draftkings,3
2978678,14630,Juwan Johnson,firsttd,,,,,,1400,fanduel,3
2978665,16795,Kayshon Boutte,firsttd,,,,,,1500,fanduel,3
2978662,18472,Harold Fannin,firsttd,,,,,,1300,fanduel,3
2978666,16941,Tyjae Spears,firsttd,,,,,,1300,draftkings,2
2978672,16560,Rashid Shaheed,firsttd,,,,,,1500,draftkings,3
2978656,15829,Garrett Wilson,firsttd,,,,,,1400,fanduel,3
2978642,15222,Kenny Gainwell,firsttd,,,,,,1500,fanduel,3
2978683,12586,Courtland Sutton,firsttd,,,,,,1400,fanduel,3
2978666,16997,Cam Ward,firsttd,,,,,,1800,fanduel,3
2978665,18555,Jaylin Noel,firsttd,,,,,,2000,fanduel,3
2978642,13610,T.J. Hockenson,firsttd,,,,,,1600,fanduel,3
2978674,15902,Trey McBride,firsttd,,,,,,1600,draftkings,3
2978672,13536,Terry McLaurin,firsttd,,,,,,1800,draftkings,3
2978653,10735,Hunter Henry,firsttd,,,,,,1500,draftkings,3
2978653,17716,Brian Thomas,firsttd,,,,,,1500,draftkings,3
2978678,17037,Tyler Shough,firsttd,,,,,,1500,fanduel,3
2978662,11712,Deshaun Watson,firsttd,,,,,,1800,fanduel,3
2978672,15802,Rachaad White,firsttd,,,,,,1600,draftkings,3
2978674,15834,Brock Purdy,firsttd,,,,,,1600,fanduel,3
2978666,19268,Carnell Tate,firsttd,,,,,,1500,caesars,3
2978653,15357,Trevor Lawrence,firsttd,,,,,,1600,caesars,3
2978642,13613,Kyler Murray,firsttd,,,,,,1800,draftkings,3
2978645,17724,Ladd McConkey,firsttd,,,,,,1600,draftkings,3
2978662,10215,Darren Waller,firsttd,,,,,,2000,draftkings,3
2978658,15267,Pat Freiermuth,firsttd,,,,,,1750,caesars,3
2978686,18548,Luther Burden,firsttd,,,,,,1800,draftkings,3
2978686,18460,Colston Loveland,firsttd,,,,,,2000,draftkings,3
2978653,16027,Romeo Doubs,firsttd,,,,,,1600,draftkings,3
2978392,15947,Jake Ferguson,firsttd,,,,,,2100,caesars,3
2978642,16032,Cade Otton,firsttd,,,,,,1900,caesars,3
2978649,11839,Patrick Mahomes,firsttd,,,,,,1750,caesars,3
2978656,17702,Braelon Allen,firsttd,,,,,,2000,fanduel,3
2978686,17020,Rome Odunze,firsttd,,,,,,2200,draftkings,3
2978649,17863,Malik Washington,firsttd,,,,,,2200,draftkings,3
2978656,17668,Adonai Mitchell,firsttd,,,,,,2000,draftkings,3
2978683,14463,Colby Parkinson,firsttd,,,,,,1900,draftkings,3
2978662,16807,Bryce Young,firsttd,,,,,,2000,fanduel,3
2978674,16957,Michael Wilson,firsttd,,,,,,2200,draftkings,3
2978666,10037,Jameis Winston,firsttd,,,,,,2100,caesars,3
2978683,16995,Bo Nix,firsttd,,,,,,2200,draftkings,3
2978683,18562,Pat Bryant,firsttd,,,,,,2200,draftkings,3
2978678,19319,Bryce Lance,firsttd,,,,,,2500,fanduel,3
2978645,18481,Oronde Gadsden,firsttd,,,,,,2100,caesars,3
2978653,16751,DeMario Douglas,firsttd,,,,,,2300,caesars,3
2978392,18567,LaJohntay Wester,firsttd,,,,,,2500,draftkings,3
2978649,15459,Noah Gray,firsttd,,,,,,3000,draftkings,3
2978678,19300,Mike Washington,firsttd,,,,,,2200,draftkings,3
2978662,15371,Tommy Tremble,firsttd,,,,,,3000,draftkings,3
2978665,10739,Laquon Treadwell,firsttd,,,,,,3500,draftkings,3
2978665,13522,Darius Slayton,firsttd,,,,,,3500,draftkings,3
2978642,14376,Jauan Jennings,firsttd,,,,,,3000,draftkings,3
2978686,12316,Johnny Mundt,firsttd,,,,,,2700,fanduel,3
2978645,17732,Keon Coleman,firsttd,,,,,,2300,caesars,3
2978662,14370,AJ Dillon,firsttd,,,,,,3500,fanduel,3
2978672,10074,Marcus Mariota,firsttd,,,,,,3000,fanduel,3
2978683,17719,Troy Franklin,firsttd,,,,,,4500,draftkings,3
2978645,13466,Dawson Knox,firsttd,,,,,,2700,caesars,3
2978662,17734,Xavier Legette,firsttd,,,,,,2500,draftkings,3
2978665,16886,C.J. Stroud,firsttd,,,,,,4000,draftkings,3
2978656,17977,Isaiah Williams,firsttd,,,,,,3000,draftkings,3
2978649,15891,Greg Dulcich,firsttd,,,,,,2800,draftkings,3
2978658,19335,Eli Heidenreich,firsttd,,,,,,4500,draftkings,3
2978665,13491,Daniel Jones,firsttd,,,,,,2800,draftkings,2
2978642,13786,Josh Oliver,firsttd,,,,,,3000,draftkings,3
2978672,18540,Elijah Arroyo,firsttd,,,,,,3000,draftkings,3
2978672,17772,Tory Horton,firsttd,,,,,,3500,draftkings,3
2978666,18552,Elic Ayomanor,firsttd,,,,,,2800,draftkings,3
2978645,14446,Justin Herbert,firsttd,,,,,,3000,draftkings,3
2978645,16810,Keaton Mitchell,firsttd,,,,,,3300,fanduel,3
2978672,19237,Antonio Williams,firsttd,,,,,,3500,draftkings,3
2978678,18457,Jack Bech,firsttd,,,,,,3500,draftkings,3
2978674,11847,Kendrick Bourne,firsttd,,,,,,4500,fanduel,2
2978674,8930,Kyle Juszczyk,firsttd,,,,,,4000,draftkings,3
2978686,14436,Cole Kmet,firsttd,,,,,,3500,draftkings,3
2978662,16069,John Metchie,firsttd,,,,,,4500,draftkings,3
2978392,11008,Dak Prescott,firsttd,,,,,,3000,draftkings,3
2978392,17728,Devontez Walker,firsttd,,,,,,4000,draftkings,3
2978672,12490,Sam Darnold,firsttd,,,,,,3000,caesars,3
2978665,13854,Ashton Dulin,firsttd,,,,,,5000,draftkings,3
2978674,13418,KhaDarel Hodge,firsttd,,,,,,3000,draftkings,3
2978666,18641,Chimere Dike,firsttd,,,,,,8000,draftkings,3
2978658,18841,Ke'Shawn Williams,firsttd,,,,,,12000,draftkings,2
2978662,17319,Jaleel McLaughlin,firsttd,,,,,,10000,fanduel,3
2978653,10126,Ameer Abdullah,firsttd,,,,,,4000,draftkings,3
2978683,15229,Tutu Atwell,firsttd,,,,,,8000,draftkings,3
2978674,10919,Jacoby Brissett,firsttd,,,,,,5000,draftkings,3
2978666,15921,Julius Chestnut,firsttd,,,,,,4500,fanduel,3
2978683,16849,Marvin Mims,firsttd,,,,,,8000,draftkings,3
2978649,18550,Jalen Royals,firsttd,,,,,,5000,draftkings,3
