season,week,game_type,game_id,pfr_game_id,pfr_player_id,pfr_player_name,team,opponent,rushing_broken_tackles,receiving_broken_tackles,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,ingest_run_id
2026,2,REG,2026_02_GB_NYJ,202609200nyj,MitcAd00,Adonai Mitchell,NYJ,GB,,0,2,0.167,0,65.6,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,WillIs03,Isaiah Williams,NYJ,GB,,0,0,0.0,0,90.3,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,HallBr03,Breece Hall,NYJ,GB,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,WilsGa00,Garrett Wilson,NYJ,GB,,0,0,0.0,0,135.1,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,RuckJe00,Jeremy Ruckert,NYJ,GB,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,SadiKe00,Kenyon Sadiq,NYJ,GB,,0,0,0.0,0,81.2,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,WatsCh00,Christian Watson,GB,NYJ,,0,2,0.182,0,78.2,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,MoorSk01,Skyy Moore,GB,NYJ,,0,0,0.0,0,70.1,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,202609200nyj,MeltBo00,Bo Melton,GB,NYJ,,0,1,1.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,OttoCa00,Cade Otton,TB,CLE,,0,0,0.0,0,93.1,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,IrviBu00,Bucky Irving,TB,CLE,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,GodwCh00,Chris Godwin,TB,CLE,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,JohnTe03,Tez Johnson,TB,CLE,,0,0,0.0,0,78.1,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,BostDe00,Denzel Boston,CLE,TB,,0,1,0.143,0,153.3,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,JudkQu00,Quinshon Judkins,CLE,TB,,0,0,0.0,0,89.2,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,WhitBl01,Blake Whiteheart,CLE,TB,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,202609200tam,McLaJa00,Jaleel McLaughlin,CLE,TB,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,HelmGu00,Gunnar Helm,TEN,PHI,,0,0,0.0,0,93.7,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,RidlCa00,Calvin Ridley,TEN,PHI,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,SpeaTy00,Tyjae Spears,TEN,PHI,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,PollTo00,Tony Pollard,TEN,PHI,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,RobiWa01,Wan'Dale Robinson,TEN,PHI,,0,0,0.0,0,104.2,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,SmitDe07,DeVonta Smith,PHI,TEN,,0,0,0.0,2,89.7,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,ShipWi00,Will Shipley,PHI,TEN,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,BigsTa00,Tank Bigsby,PHI,TEN,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,202609200oti,GoedDa00,Dallas Goedert,PHI,TEN,,0,0,0.0,0,56.2,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,WaddJa00,Jaylen Waddle,DEN,JAX,,1,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,AdkiNa00,Nate Adkins,DEN,JAX,,0,0,0.0,0,150.7,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,BadiTy00,Tyler Badie,DEN,JAX,,0,0,0.0,0,96.5,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,EngrEv00,Evan Engram,DEN,JAX,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,PrenAd00,Adam Prentice,DEN,JAX,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,HumpLi01,Lil'Jordan Humphrey,DEN,JAX,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,BryaPa00,Pat Bryant,DEN,JAX,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,WashPa01,Parker Washington,JAX,DEN,,1,0,0.0,1,50.0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,TuteBh00,Bhayshul Tuten,JAX,DEN,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,MorrQu00,Quintin Morris,JAX,DEN,,0,0,0.0,0,95.8,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,AbduAm00,Ameer Abdullah,JAX,DEN,,0,0,0.0,0,79.2,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,202609200den,AlleLe01,LeQuint Allen,JAX,DEN,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,McCoLa00,Ladd McConkey,LAC,LV,,0,0,0.0,0,115.3,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,KolaCh00,Charlie Kolar,LAC,LV,,0,0,0.0,0,95.8,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,MitcKe01,Keaton Mitchell,LAC,LV,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,NjokDa00,David Njoku,LAC,LV,,0,1,0.333,1,2.8,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,DaviDe02,Derius Davis,LAC,LV,,0,0,0.0,1,0.0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,JeanAs00,Ashton Jeanty,LV,LAC,,0,3,0.429,0,62.2,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,202609200sdg,WashMi00,Mike Washington Jr.,LV,LAC,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,McBrTr01,Trey McBride,ARI,SEA,,0,0,0.0,0,117.1,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,LoveJe00,Jeremiyah Love,ARI,SEA,,0,0,0.0,0,88.9,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,WilsMi02,Michael Wilson,ARI,SEA,,0,0,0.0,1,0.0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,HarrMa09,Marvin Harrison Jr.,ARI,SEA,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,SmitJa06,Jaxon Smith-Njigba,SEA,ARI,,0,1,0.091,0,158.3,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,202609200crd,BarnAJ00,AJ Barner,SEA,ARI,,0,0,0.0,0,100.0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,PickGe00,George Pickens,DAL,WAS,,0,0,0.0,0,85.4,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,WhitRa01,Rachaad White,WAS,DAL,,1,0,0.0,0,94.4,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,BrowDy00,Dyami Brown,WAS,DAL,,0,1,0.167,0,72.2,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,202609200dal,BurkTr00,Treylon Burks,WAS,DAL,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,KittGe00,George Kittle,SF,MIA,,1,0,0.0,0,158.3,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,McCaCh01,Christian McCaffrey,SF,MIA,,0,0,0.0,0,111.5,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,EvanMi00,Mike Evans,SF,MIA,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,RobiDe01,Demarcus Robinson,SF,MIA,,0,0,0.0,0,113.9,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,SamuDe00,Deebo Samuel,SF,MIA,,0,1,0.25,0,96.9,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,HodgKh00,KhaDarel Hodge,SF,MIA,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,DougCa00,Caleb Douglas,MIA,SF,,0,1,0.333,0,84.0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,KacmWi00,Will Kacmarek,MIA,SF,,0,0,0.0,0,83.3,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,202609200sfo,MillRy01,Ryan Miller,MIA,SF,,0,0,0.0,0,158.3,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,KelcTr00,Travis Kelce,KC,IND,,0,2,0.182,0,135.2,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,RiceRa01,Rashee Rice,KC,IND,,1,0,0.0,0,109.7,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,ThorTy00,Tyquan Thornton,KC,IND,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,RoyaJa00,Jalen Royals,KC,IND,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,GrayNo00,Noah Gray,KC,IND,,0,0,0.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,WarrTy00,Tyler Warren,IND,KC,,0,1,0.143,0,118.7,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,TaylJo02,Jonathan Taylor,IND,KC,,0,0,0.0,0,108.3,20260925T013701Z
2026,2,REG,2026_02_IND_KC,202609200kan,AlleKe00,Keenan Allen,IND,KC,,0,0,0.0,1,0.0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,AdamDa01,Davante Adams,LA,NYG,,0,0,0.0,1,118.7,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,FergTe00,Terrance Ferguson,LA,NYG,,0,2,0.222,0,119.7,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,ParkCo02,Colby Parkinson,LA,NYG,,0,0,0.0,0,97.9,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,WillKy02,Kyren Williams,LA,NYG,,0,0,0.0,0,131.2,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,AlleDa02,Davis Allen,LA,NYG,,0,0,0.0,0,95.8,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,AtweTu00,Tutu Atwell,LA,NYG,,0,0,0.0,0,83.3,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,CoruBl00,Blake Corum,LA,NYG,,0,0,0.0,0,118.7,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,SmitXa00,Xavier Smith,LA,NYG,,0,1,1.0,0,39.6,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,FielMa00,Malachi Fields,NYG,LA,,0,1,0.167,0,50.7,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,NabeMa00,Malik Nabers,NYG,LA,,0,0,0.0,1,0.0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,202609210ram,JohnTh00,Theo Johnson,NYG,LA,,0,0,0.0,0,39.6,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,202609090sea,BarnAJ00,AJ Barner,SEA,NE,,0,0,0.0,0,93.7,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,202609090sea,ShahRa00,Rashid Shaheed,SEA,NE,,0,0,0.0,0,42.4,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,202609090sea,HollMa00,Mack Hollins,NE,SEA,,0,0,0.0,1,69.6,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,202609090sea,LariLa00,Lan Larison,NE,SEA,,0,0,0.0,0,85.4,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,202609090sea,RariEl00,Eli Raridon,NE,SEA,,0,0,0.0,0,118.7,20260925T013701Z
2026,1,REG,2026_01_SF_LA,202609100ram,NacuPu00,Puka Nacua,LA,SF,,2,0,0.0,1,43.1,20260925T013701Z
2026,1,REG,2026_01_SF_LA,202609100ram,HigbTy00,Tyler Higbee,LA,SF,,0,0,0.0,0,91.7,20260925T013701Z
2026,1,REG,2026_01_SF_LA,202609100ram,ParkCo02,Colby Parkinson,LA,SF,,0,0,0.0,0,56.2,20260925T013701Z
2026,1,REG,2026_01_SF_LA,202609100ram,WhitJo04,Jordan Whittington,LA,SF,,0,0,0.0,0,100.0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,202609100ram,AlleDa02,Davis Allen,LA,SF,,0,0,0.0,0,118.7,20260925T013701Z
2026,1,REG,2026_01_SF_LA,202609100ram,EvanMi00,Mike Evans,SF,LA,,0,0,0.0,0,135.4,20260925T013701Z
2026,1,REG,2026_01_SF_LA,202609100ram,SamuDe00,Deebo Samuel,SF,LA,,0,1,0.143,0,134.8,20260925T013701Z
2026,1,REG,2026_01_SF_LA,202609100ram,McCaCh01,Christian McCaffrey,SF,LA,,0,0,0.0,0,66.7,20260925T013701Z
2026,1,REG,2026_01_SF_LA,202609100ram,FarrLu00,Luke Farrell,SF,LA,,0,0,0.0,0,106.2,20260925T013701Z
2026,1,REG,2026_01_SF_LA,202609100ram,RobiDe01,Demarcus Robinson,SF,LA,,0,0,0.0,0,149.3,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,202609130car,CokeJa01,Jalen Coker,CAR,CHI,,1,0,0.0,1,118.7,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,202609130car,HubbCh01,Chuba Hubbard,CAR,CHI,,1,0,0.0,0,158.3,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,202609130car,LegeXa00,Xavier Legette,CAR,CHI,,0,1,0.5,0,39.6,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,202609130car,RaymKa00,Kalif Raymond,CHI,CAR,,0,0,0.0,0,105.6,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,202609130car,OdunRo00,Rome Odunze,CHI,CAR,,3,0,0.0,0,109.7,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,202609130car,KmetCo00,Cole Kmet,CHI,CAR,,0,0,0.0,0,145.8,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,202609130car,LoveCo00,Colston Loveland,CHI,CAR,,0,0,0.0,0,39.6,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,202609130cin,GesiMi00,Mike Gesicki,CIN,TB,,0,0,0.0,0,147.6,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,202609130cin,HiggTe00,Tee Higgins,CIN,TB,,1,0,0.0,0,84.7,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,202609130cin,PeriSa00,Samaje Perine,CIN,TB,,0,0,0.0,0,108.3,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,202609130cin,IosiAn00,Andrei Iosivas,CIN,TB,,0,0,0.0,1,34.7,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,202609130cin,HudsTa00,Tanner Hudson,CIN,TB,,0,0,0.0,0,83.3,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,202609130cin,IrviBu00,Bucky Irving,TB,CIN,,0,0,0.0,0,95.2,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,202609130cin,HursTe00,Ted Hurst,TB,CIN,,0,0,0.0,0,116.7,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,202609130cin,GainKe00,Kenneth Gainwell,TB,CIN,,0,0,0.0,0,79.2,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,202609130cin,JohnTe03,Tez Johnson,TB,CIN,,0,0,0.0,0,39.6,20260925T013701Z
2026,1,REG,2026_01_NO_DET,202609130det,GibbJa01,Jahmyr Gibbs,DET,NO,,1,0,0.0,0,91.7,20260925T013701Z
2026,1,REG,2026_01_NO_DET,202609130det,WrigBr01,Brock Wright,DET,NO,,0,0,0.0,0,87.5,20260925T013701Z
2026,1,REG,2026_01_NO_DET,202609130det,FantNo00,Noah Fant,NO,DET,,0,0,0.0,2,60.9,20260925T013701Z
2026,1,REG,2026_01_NO_DET,202609130det,LancBr00,Bryce Lance,NO,DET,,0,0,0.0,0,108.3,20260925T013701Z
2026,1,REG,2026_01_NO_DET,202609130det,DonaCJ00,CJ Donaldson,NO,DET,,0,0,0.0,0,56.2,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,202609130htx,SchuDa00,Dalton Schultz,HOU,BUF,,0,1,0.125,0,62.0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,202609130htx,HutcXa00,Xavier Hutchinson,HOU,BUF,,0,0,0.0,0,66.0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,202609130htx,NoelJa00,Jaylin Noel,HOU,BUF,,0,0,0.0,0,118.7,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,202609130htx,BoutKa00,Kayshon Boutte,HOU,BUF,,0,0,0.0,0,87.5,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,202609130htx,KleiMa00,Marlin Klein,HOU,BUF,,0,0,0.0,0,118.7,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,202609130htx,WaynJa01,Jared Wayne,HOU,BUF,,0,0,0.0,0,116.7,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,202609130htx,ShakKh00,Khalil Shakir,BUF,HOU,,0,0,0.0,0,92.4,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,202609130htx,CookJa01,James Cook,BUF,HOU,,0,0,0.0,0,77.1,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,202609130htx,ColeKe02,Keon Coleman,BUF,HOU,,0,0,0.0,0,79.2,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,202609130htx,PalmJo00,Josh Palmer,BUF,HOU,,0,0,0.0,0,135.4,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,202609130clt,AlleKe00,Keenan Allen,IND,BAL,,0,0,0.0,0,88.9,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,202609130clt,PierAl00,Alec Pierce,IND,BAL,,0,0,0.0,0,100.0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,202609130clt,TaylJo02,Jonathan Taylor,IND,BAL,,1,1,0.25,0,88.5,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,202609130clt,OgleAn00,Andrew Ogletree,IND,BAL,,0,1,1.0,0,39.6,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,202609130clt,FlowZa00,Zay Flowers,BAL,IND,,0,0,0.0,0,158.3,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,202609130clt,WestLa01,LaJohntay Wester,BAL,IND,,0,0,0.0,0,97.9,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,202609130clt,HibnMa00,Matthew Hibner,BAL,IND,,0,0,0.0,0,118.7,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,202609130clt,MoorCh00,Chris Moore,BAL,IND,,0,0,0.0,0,95.8,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,202609130clt,SmytDu00,Durham Smythe,BAL,IND,,0,0,0.0,0,83.3,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,202609130clt,BateRa00,Rashod Bateman,BAL,IND,,0,0,0.0,0,39.6,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,202609130jax,MeyeJa01,Jakobi Meyers,JAX,CLE,,0,0,0.0,0,158.3,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,202609130jax,StraBr00,Brenton Strange,JAX,CLE,,0,0,0.0,0,129.2,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,202609130jax,TuteBh00,Bhayshul Tuten,JAX,CLE,,0,0,0.0,0,118.7,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,202609130jax,FannHa00,Harold Fannin,CLE,JAX,,0,0,0.0,0,86.8,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,202609130jax,JeudJe00,Jerry Jeudy,CLE,JAX,,0,0,0.0,1,31.2,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,202609130jax,WhitBl01,Blake Whiteheart,CLE,JAX,,0,0,0.0,0,118.7,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,202609130pit,MetcDK00,D.K. Metcalf,PIT,ATL,,0,1,0.1,0,52.1,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,202609130pit,WilsRo02,Roman Wilson,PIT,ATL,,0,0,0.0,0,61.8,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,202609130pit,DowdRi01,Rico Dowdle,PIT,ATL,,0,1,0.2,0,47.9,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,202609130pit,RobiBi01,Bijan Robinson,ATL,PIT,,3,0,0.0,1,97.9,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,202609130pit,ZaccOl01,Olamide Zaccheaus,ATL,PIT,,0,0,0.0,0,87.5,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,202609130oti,HelmGu00,Gunnar Helm,TEN,NYJ,,0,0,0.0,0,90.0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,202609130oti,SpeaTy00,Tyjae Spears,TEN,NYJ,,0,0,0.0,0,56.2,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,202609130oti,DikeCh00,Chimere Dike,TEN,NYJ,,0,0,0.0,0,95.8,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,202609130oti,BellDa00,Daniel Bellinger,TEN,NYJ,,0,0,0.0,0,95.8,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,202609130oti,AyomEl00,Elic Ayomanor,TEN,NYJ,,0,0,0.0,0,84.7,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,202609130oti,WilsGa00,Garrett Wilson,NYJ,TEN,,1,1,0.143,0,113.7,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,202609130oti,MitcAd00,Adonai Mitchell,NYJ,TEN,,0,0,0.0,0,118.7,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,202609130oti,TaylMa02,Mason Taylor,NYJ,TEN,,0,0,0.0,0,70.1,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,202609130oti,RuckJe00,Jeremy Ruckert,NYJ,TEN,,0,0,0.0,0,83.3,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,202609130oti,AlleBr05,Braelon Allen,NYJ,TEN,,0,0,0.0,0,39.6,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,202609130sdg,NjokDa00,David Njoku,LAC,ARI,,0,0,0.0,0,115.0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,202609130sdg,GadsOr01,Oronde Gadsden II,LAC,ARI,,0,0,0.0,0,118.7,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,202609130sdg,DaviDe02,Derius Davis,LAC,ARI,,0,0,0.0,1,0.0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,202609130sdg,WilsMi02,Michael Wilson,ARI,LAC,,0,0,0.0,0,94.9,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,202609130sdg,LoveJe00,Jeremiyah Love,ARI,LAC,,0,1,0.25,0,56.2,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,202609130rai,JeanAs00,Ashton Jeanty,LV,MIA,,0,0,0.0,0,137.5,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,202609130rai,NailJa00,Jalen Nailor,LV,MIA,,0,0,0.0,1,35.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,202609130rai,WashMa00,Malik Washington,MIA,LV,,0,1,0.125,0,60.9,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,202609130rai,DulcGr00,Greg Dulcich,MIA,LV,,0,0,0.0,0,104.2,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,202609130rai,BellCh00,Chris Bell,MIA,LV,,1,0,0.0,0,95.8,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,202609130rai,ColeKe03,Kevin Coleman,MIA,LV,,0,0,0.0,0,39.6,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,202609130min,JeffJu00,Justin Jefferson,MIN,GB,,0,0,0.0,0,148.8,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,202609130min,HockTJ00,T.J. Hockenson,MIN,GB,,0,0,0.0,0,136.2,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,202609130min,OlivJo00,Josh Oliver,MIN,GB,,0,0,0.0,0,66.7,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,202609130min,AddiJo00,Jordan Addison,MIN,GB,,0,0,0.0,0,39.6,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,202609130min,GoldMa02,Matthew Golden,GB,MIN,,0,1,0.083,0,76.7,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,202609130min,SmitJo01,Jonnu Smith,GB,MIN,,0,0,0.0,0,109.7,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,202609130min,MeltBo00,Bo Melton,GB,MIN,,0,0,0.0,0,108.3,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,202609130min,LloyMa00,MarShawn Lloyd,GB,MIN,,0,0,0.0,0,39.6,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,202609130min,MoorSk01,Skyy Moore,GB,MIN,,0,0,0.0,0,39.6,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,202609130phi,GoedDa00,Dallas Goedert,PHI,WAS,,0,0,0.0,0,158.3,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,202609130phi,LemoMa00,Makai Lemon,PHI,WAS,,0,0,0.0,0,77.1,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,202609130phi,SmitDe07,DeVonta Smith,PHI,WAS,,1,0,0.0,0,80.6,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,202609130phi,WickDo00,Dontayvion Wicks,PHI,WAS,,0,0,0.0,0,135.4,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,202609130phi,BarkSa00,Saquon Barkley,PHI,WAS,,0,1,0.5,0,56.2,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,202609130phi,LaneJa00,Jaylin Lane,WAS,PHI,,0,0,0.0,0,83.3,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,202609130phi,BrowDy00,Dyami Brown,WAS,PHI,,0,0,0.0,0,39.6,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,202609130nyg,NabeMa00,Malik Nabers,NYG,DAL,,0,0,0.0,0,89.6,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,202609130nyg,SingDe00,Devin Singletary,NYG,DAL,,0,0,0.0,0,129.2,20260925T013701Z
